6.00 0.0200 0.929      h1      1   1.1030306E-06  1.3907724E-06  2.8774173E-07  2.7425997E-07  5.6745975E-08  6.8422735E-01
6.00 0.0200 0.929      h1      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
6.00 0.0200 0.929      h1      1  -3.5153508E-01  3.1366744E+00  3.4882095E+00  6.1855143E-01  6.8791503E-01 -4.6158981E-02
6.00 0.0200 0.929      h2      2   2.3496643E-17  2.3496643E-17  0.0000000E+00  4.6335324E-18  0.0000000E+00  0.0000000E+00
6.00 0.0200 0.929     he3      3   4.2861561E-06  4.2861561E-06  0.0000000E+00  8.4522895E-07  0.0000000E+00  0.0000000E+00
6.00 0.0200 0.929     he4      4   3.3132911E-01  1.8175741E+00  1.4862450E+00  3.5842517E-01  2.9310462E-01  8.7375842E-02
6.00 0.0200 0.929     li7      7  -5.2216897E-10  8.9372181E-09  9.4593871E-09  1.7624172E-09  1.8655000E-09 -2.4686519E-02
6.00 0.0200 0.929     be7      7   1.3017448E-08  1.3017448E-08  0.0000000E+00  2.5670375E-09  0.0000000E+00  0.0000000E+00
6.00 0.0200 0.929      b8      8   4.0454085E-24  4.0454085E-24  0.0000000E+00  7.9775359E-25  0.0000000E+00  0.0000000E+00
6.00 0.0200 0.929     c12     12  -9.8591922E-03  5.5313623E-03  1.5390554E-02  1.0907833E-03  3.0351942E-03 -4.4444805E-01
6.00 0.0200 0.929     c13     13   5.5452099E-04  7.3974836E-04  1.8522736E-04  1.4587819E-04  3.6528963E-05  6.0135305E-01
6.00 0.0200 0.929     c14     14   1.5680795E-08  1.5680795E-08  0.0000000E+00  3.0922491E-09  0.0000000E+00  0.0000000E+00
6.00 0.0200 0.929     n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
6.00 0.0200 0.929     n14     14   3.6215514E-02  4.1823216E-02  5.6077023E-03  8.2475282E-03  1.1059034E-03  8.7260664E-01
6.00 0.0200 0.929     n15     15  -2.1228854E-05  9.1711172E-07  2.2145965E-05  1.8085422E-07  4.3674390E-06 -1.3828982E+00
6.00 0.0200 0.929     o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
6.00 0.0200 0.929     o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
6.00 0.0200 0.929     o16     16  -8.0333613E-03  4.0670808E-02  4.8704170E-02  8.0202734E-03  9.6050221E-03 -7.8309201E-02
6.00 0.0200 0.929     o17     17   8.2872415E-05  1.0260384E-04  1.9731426E-05  2.0233452E-05  3.8912640E-06  7.1597934E-01
6.00 0.0200 0.929     o18     18  -1.0929427E-04  7.0309557E-07  1.0999737E-04  1.3865028E-07  2.1692746E-05 -2.1943939E+00
6.00 0.0200 0.929     o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
