1.90 0.0200 0.630      h1      1   5.5156903E-08  1.2721887E-07  7.2061965E-08  1.0017234E-07  5.6745975E-08  2.4681275E-01
1.90 0.0200 0.630      h1      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630      h1      1  -1.0850966E-02  8.6273539E-01  8.7358636E-01  6.7931920E-01  6.8791503E-01 -5.4608984E-03
1.90 0.0200 0.630      h2      2   7.5206054E-18  7.5206054E-18  0.0000000E+00  5.9217368E-18  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630     he3      3   3.2009522E-04  3.2009522E-04  0.0000000E+00  2.5204348E-04  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630     he4      4   1.0326833E-02  3.8254172E-01  3.7221488E-01  3.0121395E-01  2.9310462E-01  1.1852430E-02
1.90 0.0200 0.630     li7      7  -1.8291435E-09  5.3986327E-10  2.3690068E-09  4.2508919E-10  1.8655000E-09 -6.4231521E-01
1.90 0.0200 0.630     be7      7   3.3869305E-13  3.3869305E-13  0.0000000E+00  2.6668744E-13  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630      b8      8   2.5497624E-25  2.5497624E-25  0.0000000E+00  2.0076870E-25  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630     c12     12  -1.2646052E-03  2.5898018E-03  3.8544070E-03  2.0392141E-03  3.0351942E-03 -1.7272367E-01
1.90 0.0200 0.630     c13     13   6.9854446E-05  1.1624274E-04  4.6388293E-05  9.1529713E-05  3.6528963E-05  3.9892477E-01
1.90 0.0200 0.630     c14     14   3.2600120E-27  3.2600120E-27  0.0000000E+00  2.5669386E-27  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630     n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630     n14     14   1.4078185E-03  2.8122102E-03  1.4043917E-03  2.2143389E-03  1.1059034E-03  3.0152687E-01
1.90 0.0200 0.630     n15     15  -2.6674245E-06  2.8788056E-06  5.5462301E-06  2.2667762E-06  4.3674390E-06 -2.8481823E-01
1.90 0.0200 0.630     o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630     o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630     o16     16  -1.4317222E-05  1.2183144E-02  1.2197461E-02  9.5930267E-03  9.6050221E-03 -5.4272771E-04
1.90 0.0200 0.630     o17     17   1.4835156E-05  1.9776689E-05  4.9415339E-06  1.5572197E-05  3.8912640E-06  6.0225922E-01
1.90 0.0200 0.630     o18     18  -6.2378640E-06  2.1309852E-05  2.7547716E-05  1.6779411E-05  2.1692746E-05 -1.1153780E-01
1.90 0.0200 0.630     o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630     f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630     f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630     f19     19   1.6311787E-09  5.1665171E-07  5.1502053E-07  4.0681238E-07  4.0555850E-07  1.3406338E-03
1.90 0.0200 0.630     f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630    ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630    ne20     20   1.3969839E-09  2.0589039E-03  2.0589025E-03  1.6211842E-03  1.6213050E-03 -3.2358665E-05
1.90 0.0200 0.630    ne21     21   7.6033757E-10  5.2486084E-06  5.2478481E-06  4.1327626E-06  4.1324747E-06  3.0233759E-05
1.90 0.0200 0.630    ne22     22  -6.2985055E-06  1.5927991E-04  1.6557841E-04  1.2541725E-04  1.3038651E-04 -1.6875379E-02
1.90 0.0200 0.630    ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630    na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630    na22     22   3.6614634E-29  3.6614634E-29  0.0000000E+00  2.8830422E-29  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630    na23     23   6.5861968E-06  4.9051745E-05  4.2465548E-05  3.8623421E-05  3.3439956E-05  6.2585026E-02
1.90 0.0200 0.630    na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630    mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
1.90 0.0200 0.630    mg24     24   1.6880222E-09  6.5482530E-04  6.5482361E-04  5.1561050E-04  5.1564793E-04 -3.1530253E-05
1.90 0.0200 0.630    mg25     25  -1.8335413E-09  8.6056963E-05  8.6058797E-05  6.7761386E-05  6.7767927E-05 -4.1911408E-05
1.90 0.0200 0.630    mg26     26   4.7293724E-10  9.8713179E-05  9.8712706E-05  7.7726916E-05  7.7732388E-05 -3.0572406E-05
